candidate,term,tf,tf_per_k
kast,actividades,4,0.5884083553986467
kast,bienestar,4,0.5884083553986467
kast,vuelva,4,0.5884083553986467
kast,promocion,4,0.5884083553986467
kast,hogares,4,0.5884083553986467
kast,pilar,4,0.5884083553986467
kast,haremos,4,0.5884083553986467
kast,abusos,4,0.5884083553986467
kast,universidades,4,0.5884083553986467
kast,zona,4,0.5884083553986467
kast,evitar,4,0.5884083553986467
kast,regiones,4,0.5884083553986467
kast,educativos,4,0.5884083553986467
kast,territorio,4,0.5884083553986467
kast,costos,4,0.5884083553986467
kast,frontera,4,0.5884083553986467
kast,penitenciaria,4,0.5884083553986467
kast,territorial,4,0.5884083553986467
kast,habra,4,0.5884083553986467
kast,integracion,4,0.5884083553986467
kast,coordinacion,4,0.5884083553986467
kast,persecucion,4,0.5884083553986467
kast,penal,4,0.5884083553986467
kast,potenciaremos,4,0.5884083553986467
kast,funcionamiento,4,0.5884083553986467
kast,reforzaremos,4,0.5884083553986467
kast,comercio,4,0.5884083553986467
kast,municipios,4,0.5884083553986467
kast,eficaz,4,0.5884083553986467
kast,crearemos,4,0.5884083553986467
kast,fortaleciendo,4,0.5884083553986467
kast,prevencion,4,0.5884083553986467
kast,cobertura,4,0.5884083553986467
kast,fisica,4,0.5884083553986467
kast,capacitacion,4,0.5884083553986467
kast,reduciremos,4,0.5884083553986467
kast,acciones,4,0.5884083553986467
kast,plazo,4,0.5884083553986467
kast,prioridad,4,0.5884083553986467
kast,inversiones,4,0.5884083553986467
kast,institucionalidad,4,0.5884083553986467
kast,tramites,4,0.5884083553986467
kast,permisos,4,0.5884083553986467
kast,impuesto,4,0.5884083553986467
kast,rol,4,0.5884083553986467
kast,fortalecer,4,0.5884083553986467
kast,oferta,4,0.5884083553986467
kast,equidad,4,0.5884083553986467
kast,garantizar,4,0.5884083553986467
kast,sala,4,0.5884083553986467
kast,aprendizaje,4,0.5884083553986467
kast,compatriotas,3,0.44130626654898497
kast,miento,3,0.44130626654898497
kast,debilitamiento,3,0.44130626654898497
kast,tasas,3,0.44130626654898497
kast,desafios,3,0.44130626654898497
kast,crece,3,0.44130626654898497
kast,perdido,3,0.44130626654898497
kast,ductividad,3,0.44130626654898497
kast,desempleo,3,0.44130626654898497
kast,viven,3,0.44130626654898497
kast,regulatoria,3,0.44130626654898497
kast,cias,3,0.44130626654898497
kast,iniciativas,3,0.44130626654898497
kast,proximos,3,0.44130626654898497
kast,salir,3,0.44130626654898497
kast,momento,3,0.44130626654898497
kast,generaciones,3,0.44130626654898497
kast,llevamos,3,0.44130626654898497
kast,llena,3,0.44130626654898497
kast,gobiernos,3,0.44130626654898497
kast,convertirse,3,0.44130626654898497
kast,profesionales,3,0.44130626654898497
kast,energias,3,0.44130626654898497
kast,oportunidad,3,0.44130626654898497
kast,pilares,3,0.44130626654898497
kast,restaurar,3,0.44130626654898497
kast,enfrentan,3,0.44130626654898497
kast,multiples,3,0.44130626654898497
kast,urgencias,3,0.44130626654898497
kast,gobernar,3,0.44130626654898497
kast,equipos,3,0.44130626654898497
kast,puerta,3,0.44130626654898497
kast,barreras,3,0.44130626654898497
kast,emprendimiento,3,0.44130626654898497
kast,necesario,3,0.44130626654898497
kast,adversidad,3,0.44130626654898497
kast,norte,3,0.44130626654898497
kast,cero,3,0.44130626654898497
kast,tierra,3,0.44130626654898497
kast,hogar,3,0.44130626654898497
kast,caracter,3,0.44130626654898497
kast,cambiar,3,0.44130626654898497
kast,supera,3,0.44130626654898497
kast,levanta,3,0.44130626654898497
kast,grandeza,3,0.44130626654898497
kast,paralelo,3,0.44130626654898497
kast,terreno,3,0.44130626654898497
kast,nuevamente,3,0.44130626654898497
kast,civil,3,0.44130626654898497
kast,implementar,3,0.44130626654898497
kast,centro,3,0.44130626654898497
kast,millon,3,0.44130626654898497
kast,cuidado,3,0.44130626654898497
kast,emprendimientos,3,0.44130626654898497
kast,alcanza,3,0.44130626654898497
kast,co,3,0.44130626654898497
kast,demas,3,0.44130626654898497
kast,profesores,3,0.44130626654898497
kast,vinculo,3,0.44130626654898497
kast,reconstruir,3,0.44130626654898497
kast,tes,3,0.44130626654898497
kast,mayoria,3,0.44130626654898497
kast,nal,3,0.44130626654898497
kast,urgencia,3,0.44130626654898497
kast,permitan,3,0.44130626654898497
kast,situacion,3,0.44130626654898497
kast,vocacion,3,0.44130626654898497
kast,nues,3,0.44130626654898497
kast,tros,3,0.44130626654898497
kast,politicas,3,0.44130626654898497
kast,progresiva,3,0.44130626654898497
kast,impunidad,3,0.44130626654898497
kast,violentos,3,0.44130626654898497
kast,fenomeno,3,0.44130626654898497
kast,migracion,3,0.44130626654898497
kast,irregular,3,0.44130626654898497
kast,consecuencia,3,0.44130626654898497
kast,lugares,3,0.44130626654898497
kast,delictivas,3,0.44130626654898497
kast,permitir,3,0.44130626654898497
kast,armadas,3,0.44130626654898497
kast,alta,3,0.44130626654898497
kast,detener,3,0.44130626654898497
kast,tales,3,0.44130626654898497
kast,masiva,3,0.44130626654898497
kast,formas,3,0.44130626654898497
kast,tendencial,3,0.44130626654898497
kast,anual,3,0.44130626654898497
kast,efectivo,3,0.44130626654898497
kast,impide,3,0.44130626654898497
kast,ejemplos,3,0.44130626654898497
kast,des,3,0.44130626654898497
kast,afecta,3,0.44130626654898497
kast,deficit,3,0.44130626654898497
kast,habitacional,3,0.44130626654898497
kast,cia,3,0.44130626654898497
kast,fiscal,3,0.44130626654898497
kast,diversas,3,0.44130626654898497
kast,productividad,3,0.44130626654898497
kast,agua,3,0.44130626654898497
kast,rural,3,0.44130626654898497
kast,cayo,3,0.44130626654898497
kast,usuarios,3,0.44130626654898497
kast,ciudades,3,0.44130626654898497
kast,ilicitas,3,0.44130626654898497
kast,lograr,3,0.44130626654898497
kast,retomar,3,0.44130626654898497
kast,cifras,3,0.44130626654898497
kast,estaran,3,0.44130626654898497
kast,volveremos,3,0.44130626654898497
kast,mujer,3,0.44130626654898497
kast,educacionales,3,0.44130626654898497
kast,habilidades,3,0.44130626654898497
kast,consultas,3,0.44130626654898497
kast,mejores,3,0.44130626654898497
kast,esperando,3,0.44130626654898497
kast,fondos,3,0.44130626654898497
kast,cuna,3,0.44130626654898497
kast,material,3,0.44130626654898497
kast,madres,3,0.44130626654898497
kast,aporte,3,0.44130626654898497
kast,espe,3,0.44130626654898497
kast,cialmente,3,0.44130626654898497
kast,brechas,3,0.44130626654898497
kast,k,3,0.44130626654898497
kast,plena,3,0.44130626654898497
kast,rehabilitacion,3,0.44130626654898497
kast,organizan,3,0.44130626654898497
kast,reglas,3,0.44130626654898497
kast,cultural,3,0.44130626654898497
kast,normas,3,0.44130626654898497
kast,erradicar,3,0.44130626654898497
kast,adicionalmente,3,0.44130626654898497
kast,soberania,3,0.44130626654898497
kast,ingresos,3,0.44130626654898497
kast,seran,3,0.44130626654898497
kast,territorios,3,0.44130626654898497
kast,rapida,3,0.44130626654898497
kast,seguir,3,0.44130626654898497
kast,reforzar,3,0.44130626654898497
kast,lideres,3,0.44130626654898497
kast,fortalecimiento,3,0.44130626654898497
kast,ambito,3,0.44130626654898497
kast,implementacion,3,0.44130626654898497
kast,permitiendo,3,0.44130626654898497
kast,incluyendo,3,0.44130626654898497
kast,tendra,3,0.44130626654898497
kast,sistemas,3,0.44130626654898497
kast,conjunto,3,0.44130626654898497
kast,administrativas,3,0.44130626654898497
kast,defensa,3,0.44130626654898497
kast,caso,3,0.44130626654898497
kast,mantencion,3,0.44130626654898497
kast,moderna,3,0.44130626654898497
kast,actuales,3,0.44130626654898497
kast,corrupcion,3,0.44130626654898497
kast,analisis,3,0.44130626654898497
kast,trazabilidad,3,0.44130626654898497
kast,ampliando,3,0.44130626654898497
kast,mental,3,0.44130626654898497
kast,zaremos,3,0.44130626654898497
kast,pib,3,0.44130626654898497
kast,capital,3,0.44130626654898497
kast,baja,3,0.44130626654898497
kast,libre,3,0.44130626654898497
kast,energia,3,0.44130626654898497
kast,productiva,3,0.44130626654898497
kast,recuperaremos,3,0.44130626654898497
kast,estatal,3,0.44130626654898497
kast,sostenibilidad,3,0.44130626654898497
kast,cumplimiento,3,0.44130626654898497
kast,trato,3,0.44130626654898497
kast,necesarias,3,0.44130626654898497
kast,tributaria,3,0.44130626654898497
kast,transferencia,3,0.44130626654898497
kast,apoyaremos,3,0.44130626654898497
kast,regional,3,0.44130626654898497
kast,promoviendo,3,0.44130626654898497
kast,revisaremos,3,0.44130626654898497
kast,edu,3,0.44130626654898497
kast,desalacion,3,0.44130626654898497
kast,continuidad,3,0.44130626654898497
kast,espacio,3,0.44130626654898497
kast,mejorando,3,0.44130626654898497
kast,incorporando,3,0.44130626654898497
kast,ecosistemas,3,0.44130626654898497
kast,gradual,3,0.44130626654898497
kast,diagnosticos,3,0.44130626654898497
kast,establecimiento,3,0.44130626654898497
kast,maternidad,3,0.44130626654898497
kast,diagnostico,3,0.44130626654898497
kast,pacientes,3,0.44130626654898497
kast,docente,3,0.44130626654898497
kast,embarazo,3,0.44130626654898497
kast,intrafamiliar,3,0.44130626654898497
kast,subsidio,3,0.44130626654898497
kast,devuelva,3,0.44130626654898497
kast,antofagasta,2,0.29420417769932333
kast,agosto,2,0.29420417769932333
kast,vuelo,2,0.29420417769932333
kast,republica,2,0.29420417769932333
kast,decadas,2,0.29420417769932333
kast,previas,2,0.29420417769932333
kast,particular,2,0.29420417769932333
kast,aparato,2,0.29420417769932333
kast,fiscales,2,0.29420417769932333
kast,natali,2,0.29420417769932333
kast,casas,2,0.29420417769932333
kast,extranjeros,2,0.29420417769932333
kast,refleja,2,0.29420417769932333
kast,vive,2,0.29420417769932333
kast,esperan,2,0.29420417769932333
kast,llega,2,0.29420417769932333
kast,vehiculo,2,0.29420417769932333
kast,convertido,2,0.29420417769932333
kast,dejado,2,0.29420417769932333
kast,resguardar,2,0.29420417769932333
kast,marcan,2,0.29420417769932333
kast,emergen,2,0.29420417769932333
kast,anteriores,2,0.29420417769932333
kast,voluntad,2,0.29420417769932333
kast,distintas,2,0.29420417769932333
kast,seguiremos,2,0.29420417769932333
kast,rendir,2,0.29420417769932333
kast,trabaja,2,0.29420417769932333
kast,cumple,2,0.29420417769932333
kast,rumbo,2,0.29420417769932333
kast,abrir,2,0.29420417769932333
kast,mirando,2,0.29420417769932333
kast,recorriendo,2,0.29420417769932333
kast,hospitales,2,0.29420417769932333
kast,liceos,2,0.29420417769932333
kast,rabia,2,0.29420417769932333
kast,carino,2,0.29420417769932333
kast,patria,2,0.29420417769932333
kast,quieren,2,0.29420417769932333
kast,fracaso,2,0.29420417769932333
kast,causa,2,0.29420417769932333
kast,profundo,2,0.29420417769932333
kast,llamado,2,0.29420417769932333
kast,certeza,2,0.29420417769932333
kast,levantarse,2,0.29420417769932333
kast,emprendedores,2,0.29420417769932333
kast,alma,2,0.29420417769932333
kast,hombres,2,0.29420417769932333
kast,hidrogeno,2,0.29420417769932333
kast,combustibles,2,0.29420417769932333
kast,alcance,2,0.29420417769932333
kast,generar,2,0.29420417769932333
kast,empleos,2,0.29420417769932333
kast,progresar,2,0.29420417769932333
kast,haga,2,0.29420417769932333
kast,profundos,2,0.29420417769932333
kast,complejos,2,0.29420417769932333
kast,libere,2,0.29420417769932333
kast,premie,2,0.29420417769932333
kast,queden,2,0.29420417769932333
kast,documento,2,0.29420417769932333
kast,presentando,2,0.29420417769932333
kast,lineamientos,2,0.29420417769932333
kast,programaticos,2,0.29420417769932333
kast,lista,2,0.29420417769932333
kast,ciudadano,2,0.29420417769932333
kast,imposible,2,0.29420417769932333
kast,resolver,2,0.29420417769932333
kast,forjar,2,0.29420417769932333
kast,crea,2,0.29420417769932333
kast,impulsa,2,0.29420417769932333
kast,frena,2,0.29420417769932333
kast,asfixia,2,0.29420417769932333
kast,enfrentaremos,2,0.29420417769932333
kast,abre,2,0.29420417769932333
kast,talentos,2,0.29420417769932333
kast,luz,2,0.29420417769932333
kast,joven,2,0.29420417769932333
kast,decidir,2,0.29420417769932333
kast,demanda,2,0.29420417769932333
kast,cumplir,2,0.29420417769932333
kast,dinamismo,2,0.29420417769932333
kast,partimos,2,0.29420417769932333
kast,valioso,2,0.29420417769932333
kast,talento,2,0.29420417769932333
kast,amor,2,0.29420417769932333
kast,prospero,2,0.29420417769932333
kast,respuesta,2,0.29420417769932333
kast,abandono,2,0.29420417769932333
kast,ordenar,2,0.29420417769932333
kast,venido,2,0.29420417769932333
kast,proximas,2,0.29420417769932333
kast,paginas,2,0.29420417769932333
kast,presentamos,2,0.29420417769932333
kast,relevantes,2,0.29420417769932333
kast,buscamos,2,0.29420417769932333
kast,planes,2,0.29420417769932333
kast,dando,2,0.29420417769932333
kast,objetivos,2,0.29420417769932333
kast,clara,2,0.29420417769932333
kast,propuesta,2,0.29420417769932333
kast,experiencia,2,0.29420417769932333
kast,octubre,2,0.29420417769932333
kast,gremios,2,0.29420417769932333
kast,autoridades,2,0.29420417769932333
kast,poniendo,2,0.29420417769932333
kast,labores,2,0.29420417769932333
kast,fami,2,0.29420417769932333
kast,viendo,2,0.29420417769932333
kast,limite,2,0.29420417769932333
kast,politi,2,0.29420417769932333
kast,reconocimiento,2,0.29420417769932333
kast,personalidad,2,0.29420417769932333
kast,sufrido,2,0.29420417769932333
kast,haciendonos,2,0.29420417769932333
kast,perder,2,0.29420417769932333
kast,lucha,2,0.29420417769932333
kast,empleadores,2,0.29420417769932333
kast,logra,2,0.29420417769932333
kast,pese,2,0.29420417769932333
kast,obstaculos,2,0.29420417769932333
kast,resiliencia,2,0.29420417769932333
kast,cer,2,0.29420417769932333
kast,revitalizar,2,0.29420417769932333
kast,entorno,2,0.29420417769932333
kast,basada,2,0.29420417769932333
kast,abuso,2,0.29420417769932333
kast,permitiran,2,0.29420417769932333
kast,pasos,2,0.29420417769932333
kast,nacio,2,0.29420417769932333
kast,esencial,2,0.29420417769932333
kast,cuyas,2,0.29420417769932333
kast,concretas,2,0.29420417769932333
kast,abiertas,2,0.29420417769932333
kast,dialogo,2,0.29420417769932333
kast,siguen,2,0.29420417769932333
kast,recurren,2,0.29420417769932333
kast,llegado,2,0.29420417769932333
kast,consecuencias,2,0.29420417769932333
kast,actuar,2,0.29420417769932333
kast,cosas,2,0.29420417769932333
kast,senda,2,0.29420417769932333
kast,plazas,2,0.29420417769932333
kast,dificultades,2,0.29420417769932333
kast,tecnicas,2,0.29420417769932333
kast,disponibles,2,0.29420417769932333
kast,socava,2,0.29420417769932333
kast,fomenta,2,0.29420417769932333
kast,permitido,2,0.29420417769932333
kast,comision,2,0.29420417769932333
kast,ajustes,2,0.29420417769932333
kast,extorsiones,2,0.29420417769932333
kast,ultima,2,0.29420417769932333
kast,cantidad,2,0.29420417769932333
kast,finanzas,2,0.29420417769932333
kast,flagelo,2,0.29420417769932333
kast,implica,2,0.29420417769932333
kast,ocupacion,2,0.29420417769932333
kast,carabineros,2,0.29420417769932333
kast,policia,2,0.29420417769932333
kast,investigaciones,2,0.29420417769932333
kast,gendarmeria,2,0.29420417769932333
kast,eficientes,2,0.29420417769932333
kast,logica,2,0.29420417769932333
kast,exige,2,0.29420417769932333
kast,reformas,2,0.29420417769932333
kast,cierre,2,0.29420417769932333
kast,delincuentes,2,0.29420417769932333
kast,tejido,2,0.29420417769932333
kast,derechos,2,0.29420417769932333
kast,alla,2,0.29420417769932333
kast,sur,2,0.29420417769932333
kast,presentan,2,0.29420417769932333
kast,reto,2,0.29420417769932333
kast,presente,2,0.29420417769932333
kast,cercanas,2,0.29420417769932333
kast,retrocede,2,0.29420417769932333
kast,impuestos,2,0.29420417769932333
kast,llegar,2,0.29420417769932333
kast,mes,2,0.29420417769932333
kast,superan,2,0.29420417769932333
kast,pandemia,2,0.29420417769932333
kast,ausencia,2,0.29420417769932333
kast,golpea,2,0.29420417769932333
kast,desem,2,0.29420417769932333
kast,pleo,2,0.29420417769932333
kast,precios,2,0.29420417769932333
kast,terminos,2,0.29420417769932333
kast,remuneraciones,2,0.29420417769932333
kast,estima,2,0.29420417769932333
kast,venta,2,0.29420417769932333
kast,encuentran,2,0.29420417769932333
kast,creciente,2,0.29420417769932333
kast,dificulta,2,0.29420417769932333
kast,estructurales,2,0.29420417769932333
kast,linea,2,0.29420417769932333
kast,definitiva,2,0.29420417769932333
kast,deuda,2,0.29420417769932333
kast,manejo,2,0.29420417769932333
kast,ve,2,0.29420417769932333
kast,vemos,2,0.29420417769932333
kast,caminos,2,0.29420417769932333
kast,conocido,2,0.29420417769932333
kast,escolares,2,0.29420417769932333
kast,llegaron,2,0.29420417769932333
kast,alumnos,2,0.29420417769932333
kast,afectadas,2,0.29420417769932333
kast,interior,2,0.29420417769932333
kast,anomia,2,0.29420417769932333
kast,fonasa,2,0.29420417769932333
kast,dolares,2,0.29420417769932333
kast,santiago,2,0.29420417769932333
kast,perdida,2,0.29420417769932333
kast,deterioro,2,0.29420417769932333
kast,urbano,2,0.29420417769932333
kast,incivilidades,2,0.29420417769932333
kast,malas,2,0.29420417769932333
kast,reconocer,2,0.29420417769932333
kast,dominado,2,0.29420417769932333
kast,ponerse,2,0.29420417769932333
kast,dependencia,2,0.29420417769932333
kast,imperativo,2,0.29420417769932333
kast,chilena,2,0.29420417769932333
kast,alarmantes,2,0.29420417769932333
kast,ignora,2,0.29420417769932333
kast,efectivamente,2,0.29420417769932333
kast,necesitan,2,0.29420417769932333
kast,grupos,2,0.29420417769932333
kast,problema,2,0.29420417769932333
kast,criterios,2,0.29420417769932333
kast,admision,2,0.29420417769932333
kast,propuestas,2,0.29420417769932333
kast,minimas,2,0.29420417769932333
kast,monoparentales,2,0.29420417769932333
kast,encabezados,2,0.29420417769932333
kast,apoyar,2,0.29420417769932333
kast,brindando,2,0.29420417769932333
kast,pros,2,0.29420417769932333
kast,principal,2,0.29420417769932333
kast,potenciar,2,0.29420417769932333
kast,eliminar,2,0.29420417769932333
kast,seguros,2,0.29420417769932333
kast,desarrollar,2,0.29420417769932333
kast,aprender,2,0.29420417769932333
kast,valores,2,0.29420417769932333
kast,mitad,2,0.29420417769932333
kast,ensenanza,2,0.29420417769932333
kast,conti,2,0.29420417769932333
kast,valorando,2,0.29420417769932333
kast,especialidad,2,0.29420417769932333
kast,posibles,2,0.29420417769932333
kast,propiedad,2,0.29420417769932333
kast,individual,2,0.29420417769932333
kast,responsables,2,0.29420417769932333
kast,reconocido,2,0.29420417769932333
kast,darles,2,0.29420417769932333
kast,d,2,0.29420417769932333
kast,invitacion,2,0.29420417769932333
kast,abierta,2,0.29420417769932333
kast,quieran,2,0.29420417769932333
kast,deficiencias,2,0.29420417769932333
kast,cen,2,0.29420417769932333
kast,complementariamente,2,0.29420417769932333
kast,experimentan,2,0.29420417769932333
kast,superar,2,0.29420417769932333
kast,hidrica,2,0.29420417769932333
kast,campo,2,0.29420417769932333
kast,araucania,2,0.29420417769932333
kast,economicas,2,0.29420417769932333
kast,comunas,2,0.29420417769932333
kast,rurales,2,0.29420417769932333
kast,importancia,2,0.29420417769932333
kast,turismo,2,0.29420417769932333
kast,bienes,2,0.29420417769932333
kast,climaticas,2,0.29420417769932333
kast,extremas,2,0.29420417769932333
kast,paso,2,0.29420417769932333
kast,rio,2,0.29420417769932333
kast,significativamente,2,0.29420417769932333
kast,asesinatos,2,0.29420417769932333
kast,clandestina,2,0.29420417769932333
kast,bandas,2,0.29420417769932333
kast,mente,2,0.29420417769932333
kast,operaciones,2,0.29420417769932333
kast,paralelamente,2,0.29420417769932333
kast,cuyo,2,0.29420417769932333
kast,ambitos,2,0.29420417769932333
kast,erosiona,2,0.29420417769932333
kast,aplicar,2,0.29420417769932333
kast,forja,2,0.29420417769932333
kast,destinada,2,0.29420417769932333
kast,exigentes,2,0.29420417769932333
kast,alcanzables,2,0.29420417769932333
kast,legitimo,2,0.29420417769932333
kast,policias,2,0.29420417769932333
kast,apunta,2,0.29420417769932333
kast,buscan,2,0.29420417769932333
kast,colapso,2,0.29420417769932333
kast,aumentando,2,0.29420417769932333
kast,convertirnos,2,0.29420417769932333
kast,narcos,2,0.29420417769932333
kast,restablecer,2,0.29420417769932333
kast,privilegios,2,0.29420417769932333
kast,resguardo,2,0.29420417769932333
kast,injustificados,2,0.29420417769932333
kast,leyes,2,0.29420417769932333
kast,proponemos,2,0.29420417769932333
kast,etapas,2,0.29420417769932333
kast,mecanismos,2,0.29420417769932333
kast,to,2,0.29420417769932333
kast,continuo,2,0.29420417769932333
kast,terrestre,2,0.29420417769932333
kast,puertos,2,0.29420417769932333
kast,enfasis,2,0.29420417769932333
kast,modernizar,2,0.29420417769932333
kast,criticos,2,0.29420417769932333
kast,tipificacion,2,0.29420417769932333
kast,podra,2,0.29420417769932333
kast,expulsion,2,0.29420417769932333
kast,migrante,2,0.29420417769932333
kast,existentes,2,0.29420417769932333
kast,dinero,2,0.29420417769932333
kast,facilitar,2,0.29420417769932333
kast,salida,2,0.29420417769932333
kast,critica,2,0.29420417769932333
kast,tareas,2,0.29420417769932333
kast,directa,2,0.29420417769932333
kast,basado,2,0.29420417769932333
kast,transmision,2,0.29420417769932333
kast,compra,2,0.29420417769932333
kast,generaremos,2,0.29420417769932333
kast,renovaremos,2,0.29420417769932333
kast,robusta,2,0.29420417769932333
kast,eficacia,2,0.29420417769932333
kast,marco,2,0.29420417769932333
kast,legal,2,0.29420417769932333
kast,asegurando,2,0.29420417769932333
kast,existencia,2,0.29420417769932333
kast,pertenencia,2,0.29420417769932333
kast,organizacion,2,0.29420417769932333
kast,criminal,2,0.29420417769932333
kast,estructura,2,0.29420417769932333
kast,operativos,2,0.29420417769932333
kast,considerando,2,0.29420417769932333
kast,ruta,2,0.29420417769932333
kast,artificial,2,0.29420417769932333
kast,datos,2,0.29420417769932333
kast,internacional,2,0.29420417769932333
kast,tolerancia,2,0.29420417769932333
kast,ilicito,2,0.29420417769932333
kast,coordinando,2,0.29420417769932333
kast,intensiva,2,0.29420417769932333
kast,origen,2,0.29420417769932333
kast,zacion,2,0.29420417769932333
kast,seguri,2,0.29420417769932333
kast,estrategias,2,0.29420417769932333
kast,fortalece,2,0.29420417769932333
kast,necesidad,2,0.29420417769932333
kast,acompanamiento,2,0.29420417769932333
kast,ponga,2,0.29420417769932333
kast,estatuto,2,0.29420417769932333
kast,reparacion,2,0.29420417769932333
kast,colectivo,2,0.29420417769932333
kast,m,2,0.29420417769932333
kast,riesgo,2,0.29420417769932333
kast,temprana,2,0.29420417769932333
kast,tomas,2,0.29420417769932333
kast,fila,2,0.29420417769932333
kast,sostener,2,0.29420417769932333
kast,actualidad,2,0.29420417769932333
kast,consumo,2,0.29420417769932333
kast,ventajas,2,0.29420417769932333
kast,comparativas,2,0.29420417769932333
kast,profundizando,2,0.29420417769932333
kast,profundizacion,2,0.29420417769932333
kast,historica,2,0.29420417769932333
kast,permite,2,0.29420417769932333
kast,activa,2,0.29420417769932333
kast,acelerar,2,0.29420417769932333
kast,revertir,2,0.29420417769932333
kast,caida,2,0.29420417769932333
kast,puestos,2,0.29420417769932333
kast,liberar,2,0.29420417769932333
kast,concesiones,2,0.29420417769932333
kast,impulso,2,0.29420417769932333
kast,bateria,2,0.29420417769932333
kast,clave,2,0.29420417769932333
kast,genuino,2,0.29420417769932333
kast,derroche,2,0.29420417769932333
kast,eliminando,2,0.29420417769932333
kast,zar,2,0.29420417769932333
kast,funcionario,2,0.29420417769932333
kast,entrega,2,0.29420417769932333
kast,labor,2,0.29420417769932333
kast,adultos,2,0.29420417769932333
kast,facilitacion,2,0.29420417769932333
kast,suma,2,0.29420417769932333
kast,innecesarias,2,0.29420417769932333
kast,dictaremos,2,0.29420417769932333
kast,trabas,2,0.29420417769932333
kast,administrativos,2,0.29420417769932333
kast,local,2,0.29420417769932333
kast,tramitacion,2,0.29420417769932333
kast,juridica,2,0.29420417769932333
kast,ambiental,2,0.29420417769932333
kast,tributario,2,0.29420417769932333
kast,propondremos,2,0.29420417769932333
kast,mecanismo,2,0.29420417769932333
kast,presencia,2,0.29420417769932333
kast,evasion,2,0.29420417769932333
kast,ajuste,2,0.29420417769932333
kast,administracion,2,0.29420417769932333
kast,impacto,2,0.29420417769932333
kast,duplicidades,2,0.29420417769932333
kast,reparticiones,2,0.29420417769932333
kast,solicitudes,2,0.29420417769932333
kast,sueldo,2,0.29420417769932333
kast,pondremos,2,0.29420417769932333
kast,ejemplo,2,0.29420417769932333
kast,mejoraremos,2,0.29420417769932333
kast,carrera,2,0.29420417769932333
kast,movilidad,2,0.29420417769932333
kast,resultados,2,0.29420417769932333
kast,general,2,0.29420417769932333
kast,nor,2,0.29420417769932333
kast,priorizando,2,0.29420417769932333
kast,necesidades,2,0.29420417769932333
kast,regionales,2,0.29420417769932333
kast,autori,2,0.29420417769932333
kast,dades,2,0.29420417769932333
kast,ecosistema,2,0.29420417769932333
kast,buscaremos,2,0.29420417769932333
kast,limitan,2,0.29420417769932333
kast,correcto,2,0.29420417769932333
kast,reconversion,2,0.29420417769932333
kast,disminuir,2,0.29420417769932333
kast,comenzando,2,0.29420417769932333
kast,direccion,2,0.29420417769932333
kast,laborales,2,0.29420417769932333
kast,plataforma,2,0.29420417769932333
kast,cacion,2,0.29420417769932333
kast,prestamo,2,0.29420417769932333
kast,consolidara,2,0.29420417769932333
kast,diseno,2,0.29420417769932333
kast,obras,2,0.29420417769932333
kast,reuso,2,0.29420417769932333
kast,carreteras,2,0.29420417769932333
kast,tas,2,0.29420417769932333
kast,accesibilidad,2,0.29420417769932333
kast,universal,2,0.29420417769932333
kast,transicion,2,0.29420417769932333
kast,renovables,2,0.29420417769932333
kast,incorporacion,2,0.29420417769932333
kast,electrico,2,0.29420417769932333
kast,propiciaremos,2,0.29420417769932333
kast,generacion,2,0.29420417769932333
kast,gobernanza,2,0.29420417769932333
kast,coordinador,2,0.29420417769932333
kast,competitividad,2,0.29420417769932333
kast,riesgos,2,0.29420417769932333
kast,fomentaremos,2,0.29420417769932333
kast,permitira,2,0.29420417769932333
kast,ciencia,2,0.29420417769932333
kast,naturales,2,0.29420417769932333
kast,lectura,2,0.29420417769932333
kast,insuficiente,2,0.29420417769932333
kast,directores,2,0.29420417769932333
kast,adulta,2,0.29420417769932333
kast,plenamente,2,0.29420417769932333
kast,significa,2,0.29420417769932333
kast,corresponde,2,0.29420417769932333
kast,oportuno,2,0.29420417769932333
kast,atenciones,2,0.29420417769932333
kast,oportuna,2,0.29420417769932333
kast,preferente,2,0.29420417769932333
kast,educar,2,0.29420417769932333
kast,educacional,2,0.29420417769932333
kast,corresponsabilidad,2,0.29420417769932333
kast,incentivos,2,0.29420417769932333
kast,parental,2,0.29420417769932333
kast,demografica,2,0.29420417769932333
kast,sanitaria,2,0.29420417769932333
kast,cancer,2,0.29420417769932333
kast,avanzaremos,2,0.29420417769932333
kast,fortalecera,2,0.29420417769932333
kast,derivacion,2,0.29420417769932333
kast,desarrollara,2,0.29420417769932333
kast,ampliar,2,0.29420417769932333
kast,tecnologias,2,0.29420417769932333
kast,interoperables,2,0.29420417769932333
kast,complejidad,2,0.29420417769932333
kast,clinicas,2,0.29420417769932333
kast,especializados,2,0.29420417769932333
kast,comunitario,2,0.29420417769932333
kast,prestaciones,2,0.29420417769932333
kast,dentales,2,0.29420417769932333
kast,moviles,2,0.29420417769932333
kast,avan,2,0.29420417769932333
kast,comunidades,2,0.29420417769932333
kast,cupos,2,0.29420417769932333
kast,entregaremos,2,0.29420417769932333
kast,curriculum,2,0.29420417769932333
kast,inicial,2,0.29420417769932333
kast,educativas,2,0.29420417769932333
kast,profesional,2,0.29420417769932333
kast,parentales,2,0.29420417769932333
kast,vulnerables,2,0.29420417769932333
kast,acogida,2,0.29420417769932333
kast,acompanhamiento,2,0.29420417769932333
kast,contexto,2,0.29420417769932333
kast,arriendo,2,0.29420417769932333
